LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,atraso_medio,media_faturas,media_pagamento,default
200000,1,1,2,29,0.0,160077.0,6000.0,0
100000,2,3,1,28,1.8333333333333333,66640.66666666667,922.1666666666666,1
180000,1,2,2,38,0.3333333333333333,12838.5,383.3333333333333,1
360000,1,3,1,53,-1.0,80747.83333333333,75048.0,0
230000,1,1,2,39,-0.5,1999.6666666666667,2794.5,0
190000,2,2,1,48,0.0,185734.5,6781.833333333333,0
260000,1,1,2,32,0.0,122561.83333333333,4999.333333333333,0
30000,2,2,2,25,0.5,6360.5,966.6666666666666,0
150000,2,3,2,25,-1.0,247.16666666666666,580.5,0
80000,2,2,2,34,-1.1666666666666667,833.3333333333334,1233.3333333333333,0
80000,1,2,1,37,1.3333333333333333,42416.666666666664,1341.3333333333333,1
180000,2,3,1,43,-2.0,207.0,0.0,0
350000,2,1,2,33,-2.0,-2.0,156.66666666666666,0
200000,2,3,1,30,-0.5,888.3333333333334,701.6666666666666,0
140000,1,2,2,27,0.0,55498.333333333336,11333.333333333334,0
20000,1,1,2,25,-1.0,1213.1666666666667,722.0,1
20000,2,3,3,55,2.0,19738.166666666668,790.6666666666666,1
220000,1,1,2,37,0.0,39701.833333333336,6715.666666666667,0
290000,2,1,2,36,1.5,169219.83333333334,5265.666666666667,1
80000,2,3,1,40,0.0,31901.833333333332,1756.8333333333333,0
16000,2,2,1,48,0.6666666666666666,5419.833333333333,525.0,0
100000,2,2,1,33,0.0,86161.16666666667,2796.0,0
390000,2,2,1,37,0.0,134963.0,4209.666666666667,0
550000,2,1,2,35,0.0,43852.166666666664,5756.333333333333,0
80000,2,2,2,31,0.0,67425.0,2589.0,0
150000,2,2,1,39,-0.3333333333333333,39895.666666666664,33092.5,0
20000,2,2,1,27,-1.0,1704.3333333333333,297.6666666666667,0
20000,2,2,2,21,-1.3333333333333333,3614.1666666666665,280.8333333333333,0
100000,2,3,2,29,-1.5,3587.3333333333335,3543.1666666666665,0
30000,1,3,2,28,2.1666666666666665,608.3333333333334,191.66666666666666,1
80000,2,3,1,47,0.0,29056.0,1576.6666666666667,0
30000,1,1,2,33,2.0,26664.833333333332,1050.0,1
140000,1,3,2,23,-1.0,742.1666666666666,767.1666666666666,0
200000,1,2,2,32,0.0,161160.33333333334,6800.0,0
290000,1,1,2,41,0.0,243269.33333333334,8982.666666666666,0
50000,1,2,2,23,-0.3333333333333333,24007.666666666668,452.0,0
260000,2,1,2,28,-1.1666666666666667,780.8333333333334,699.1666666666666,0
60000,1,2,1,24,0.0,18180.166666666668,1447.8333333333333,0
280000,1,1,1,34,0.0,265973.3333333333,94147.5,0
100000,2,1,2,36,0.6666666666666666,6995.666666666667,975.8333333333334,0
290000,2,3,1,48,-0.6666666666666666,143922.0,19311.0,0
50000,1,3,1,49,0.3333333333333333,13783.833333333334,1750.0,0
150000,1,1,2,66,1.0,142203.83333333334,6401.666666666667,0
390000,2,1,1,39,-2.0,92159.33333333333,26946.333333333332,0
180000,2,2,1,44,0.0,167239.66666666666,8000.0,0
290000,2,2,1,55,-0.3333333333333333,731.5,851.8333333333334,1
180000,1,2,2,34,0.0,21799.166666666668,1581.6666666666667,0
80000,2,1,2,31,-0.5,7353.333333333333,7187.833333333333,0
450000,2,1,1,42,-1.0,14733.5,5044.0,0
20000,1,2,2,37,0.0,19977.166666666668,1233.3333333333333,0
80000,1,1,2,25,0.0,15484.166666666666,570.1666666666666,0
100000,2,2,2,36,0.0,92748.5,4166.666666666667,0
70000,1,3,1,39,0.0,48876.5,2893.6666666666665,0
330000,1,3,1,49,0.0,199024.33333333334,6856.0,0
200000,1,1,2,30,-1.5,2769.8333333333335,3392.5,0
30000,1,1,2,36,0.6666666666666666,31043.0,1575.3333333333333,0
200000,2,3,1,69,1.3333333333333333,1666.6666666666667,0.0,1
80000,2,1,2,27,-1.3333333333333333,1490.8333333333333,790.8333333333334,0
340000,2,1,2,40,-0.16666666666666666,17096.333333333332,6147.166666666667,0
20000,2,2,2,56,0.0,15826.0,4524.666666666667,1
130000,2,1,2,29,0.3333333333333333,89802.83333333333,4250.0,0
400000,1,1,2,31,0.3333333333333333,129796.33333333333,10069.333333333334,0
200000,2,2,1,29,0.0,28636.5,1499.5,0
80000,2,2,1,47,-1.0,1661.1666666666667,495.0,0
50000,1,3,1,39,0.0,20695.5,897.0,0
30000,2,1,2,25,0.0,22057.166666666668,1145.6666666666667,0
70000,2,2,2,22,0.3333333333333333,28586.166666666668,2520.8333333333335,0
500000,1,1,2,33,-1.0,16112.5,16494.333333333332,0
80000,1,1,2,27,-1.1666666666666667,2968.0,1877.3333333333333,0
120000,1,2,1,40,0.0,53914.0,4307.833333333333,0
390000,1,1,1,33,0.0,29837.833333333332,5647.166666666667,0
30000,1,3,1,52,0.0,19905.833333333332,883.1666666666666,0
70000,2,1,2,30,0.0,33292.0,11832.666666666666,0
140000,1,3,2,39,-0.3333333333333333,39853.833333333336,2009.8333333333333,0
30000,2,2,1,27,0.0,29555.333333333332,1445.1666666666667,0
190000,2,2,2,25,-0.5,2113.3333333333335,3085.6666666666665,0
270000,1,1,2,33,0.3333333333333333,122741.0,6333.333333333333,0
290000,1,1,2,35,-2.0,93846.0,2435.0,1
50000,1,2,2,29,-1.0,749.3333333333334,416.6666666666667,1
200000,2,1,1,41,0.0,29145.5,4167.166666666667,0
30000,2,2,2,24,0.6666666666666666,8289.333333333334,1183.3333333333333,0
150000,1,2,1,29,0.0,68420.83333333333,15327.166666666666,0
30000,2,3,2,48,-1.0,686.0,325.0,1
500000,1,1,1,34,-1.1666666666666667,40340.166666666664,39550.333333333336,0
20000,2,1,2,23,0.3333333333333333,17873.833333333332,1163.0,0
50000,1,3,1,29,0.5,24652.166666666668,2449.6666666666665,0
280000,1,2,2,30,1.6666666666666667,110856.0,3933.3333333333335,0
80000,1,3,2,24,-0.6666666666666666,416.0,554.6666666666666,0
200000,1,1,2,27,-0.6666666666666666,2320.1666666666665,1265.0,0
30000,2,3,1,60,0.0,23291.333333333332,762.1666666666666,0
30000,2,2,1,24,0.0,16634.833333333332,613.8333333333334,0
380000,2,2,1,35,-1.0,1891.6666666666667,1792.8333333333333,0
260000,2,2,2,26,-0.3333333333333333,84017.33333333333,12453.666666666666,0
50000,1,2,2,22,0.5,42687.166666666664,1133.3333333333333,0
90000,1,3,1,53,0.0,63841.833333333336,2614.5,0
20000,1,2,1,40,0.8333333333333334,16671.666666666668,803.3333333333334,0
10000,1,2,2,27,0.0,5052.833333333333,2209.1666666666665,0
400000,2,2,1,44,-0.8333333333333334,890.5,932.3333333333334,0
300000,2,1,2,32,-1.5,2101.3333333333335,1772.6666666666667,0
150000,2,5,1,25,-0.8333333333333334,6132.333333333333,6198.0,0
50000,2,2,2,33,0.0,40354.666666666664,1430.3333333333333,0
100000,2,2,2,25,0.6666666666666666,86499.33333333333,2571.1666666666665,1
150000,2,2,1,38,-1.8333333333333333,25.0,160.0,1
110000,1,2,2,34,0.0,86277.66666666667,2936.8333333333335,0
100000,2,2,2,28,0.0,74379.83333333333,10257.333333333334,0
50000,1,2,1,33,0.0,15913.5,3583.3333333333335,1
80000,1,1,2,29,-0.8333333333333334,1395.0,755.3333333333334,0
210000,2,1,2,25,-0.5,99230.5,30593.833333333332,0
140000,2,3,1,60,0.0,136988.83333333334,4945.0,1
240000,2,1,1,43,-1.3333333333333333,2013.6666666666667,536.6666666666666,0
110000,2,2,2,36,0.0,39508.0,5078.0,0
100000,2,3,2,48,-2.0,979.6666666666666,576.0,0
50000,1,2,1,24,0.0,18915.333333333332,1283.3333333333333,0
90000,2,2,1,35,0.0,69420.33333333333,2506.1666666666665,0
150000,1,1,2,33,-0.3333333333333333,21113.0,1750.0,0
100000,2,2,1,30,2.0,31236.166666666668,1300.0,1
140000,2,2,1,62,0.0,141946.5,5133.333333333333,0
230000,2,1,2,33,0.0,138849.5,5166.666666666667,0
20000,2,2,2,25,0.0,22468.5,991.6666666666666,1
230000,2,3,2,38,0.0,74395.16666666667,24781.833333333332,0
150000,1,2,2,26,-2.0,604.5,0.0,1
20000,1,2,2,24,0.0,10735.5,3184.1666666666665,0
120000,2,3,1,35,0.0,28757.333333333332,1500.0,0
30000,2,3,1,58,2.0,26792.5,1106.1666666666667,1
220000,1,1,1,42,0.5,54600.166666666664,1664.1666666666667,0
250000,1,1,1,41,-1.0,11425.0,9910.166666666666,0
80000,1,2,1,34,-1.0,4576.666666666667,833.3333333333334,0
60000,1,1,2,22,0.3333333333333333,44287.166666666664,1484.8333333333333,0
130000,2,2,1,37,-0.8333333333333334,1834.0,2079.5,0
400000,1,3,1,43,-0.3333333333333333,74459.0,6726.5,0
150000,2,2,2,28,0.0,109106.0,4483.0,0
230000,2,3,1,58,-2.0,648.3333333333334,648.3333333333334,1
70000,2,3,2,24,0.0,40507.166666666664,6240.833333333333,0
50000,2,2,1,39,0.0,27507.333333333332,841.8333333333334,0
90000,2,1,1,38,-1.0,983.1666666666666,1275.1666666666667,0
30000,2,3,2,49,0.3333333333333333,28897.333333333332,1263.8333333333333,0
30000,1,2,1,49,2.1666666666666665,27733.833333333332,1216.6666666666667,0
250000,2,1,2,26,-2.0,326.1666666666667,118.66666666666667,0
30000,2,2,2,23,-1.0,160.33333333333334,160.66666666666666,0
150000,2,2,1,27,-2.0,154.83333333333334,0.0,0
400000,2,1,2,48,-0.6666666666666666,28117.5,20000.0,0
30000,2,2,1,52,-0.3333333333333333,17351.5,6540.333333333333,1
270000,2,1,2,50,-0.8333333333333334,1518.8333333333333,1090.0,0
360000,1,3,1,37,-1.5,193.83333333333334,143.33333333333334,0
80000,2,2,1,23,0.3333333333333333,83436.0,3067.3333333333335,1
70000,2,2,2,33,0.3333333333333333,16693.5,1183.3333333333333,0
50000,2,1,2,29,0.0,20600.833333333332,3000.0,0
220000,2,2,2,38,0.0,150284.33333333334,7500.0,0
70000,1,2,2,29,0.3333333333333333,60769.166666666664,2958.3333333333335,1
340000,2,1,1,39,0.0,259591.83333333334,9995.166666666666,0
20000,2,3,1,43,-0.8333333333333334,325.0,390.0,0
300000,2,2,2,32,0.0,104778.5,4583.333333333333,0
180000,2,1,2,29,-2.0,72.0,72.0,0
60000,1,2,2,33,-1.3333333333333333,2739.8333333333335,5000.0,0
160000,2,2,2,27,2.0,161272.0,6183.333333333333,1
50000,1,2,2,37,0.0,41421.833333333336,1189.3333333333333,0
100000,2,1,1,38,-1.0,1135.1666666666667,857.0,0
60000,2,3,1,48,-1.5,1524.6666666666667,1515.3333333333333,0
30000,1,2,2,23,0.0,29169.166666666668,1619.0,0
500000,2,2,2,33,-1.1666666666666667,44270.0,33218.166666666664,0
20000,2,2,1,35,0.0,21889.5,1102.5,0
50000,2,2,2,23,-0.6666666666666666,7916.333333333333,2144.3333333333335,0
180000,2,2,1,35,0.0,153007.33333333334,5994.5,0
90000,2,2,2,23,0.0,15672.166666666666,1666.6666666666667,0
150000,2,2,1,33,0.0,40761.666666666664,1761.3333333333333,0
30000,1,2,1,44,-0.3333333333333333,19441.666666666668,779.3333333333334,0
130000,1,3,2,45,-0.5,4979.333333333333,782.0,0
80000,2,3,1,39,-2.0,0.0,0.0,0
210000,2,2,1,33,0.0,150371.66666666666,6385.166666666667,0
530000,2,1,2,39,0.0,376111.6666666667,13318.666666666666,0
360000,1,2,1,51,1.0,2193.1666666666665,104.33333333333333,1
140000,2,2,2,36,0.0,102691.16666666667,7998.666666666667,0
20000,2,2,1,24,0.3333333333333333,18008.166666666668,872.8333333333334,0
200000,2,1,1,40,-1.0,316.0,316.0,0
40000,2,2,2,25,0.3333333333333333,39509.5,1627.8333333333333,1
200000,1,3,2,27,0.0,37031.833333333336,3536.0,0
90000,1,5,2,34,0.0,99374.33333333333,7463.333333333333,0
410000,1,2,1,45,0.0,281192.0,11254.0,0
170000,2,3,2,42,0.0,86016.0,8666.666666666666,0
230000,2,1,1,37,0.0,80721.5,4500.0,0
210000,2,2,2,42,-0.8333333333333334,1190.5,837.1666666666666,0
200000,1,2,2,29,0.3333333333333333,32116.666666666668,12386.166666666666,0
50000,2,1,2,25,0.5,44713.666666666664,2266.8333333333335,0
130000,1,2,2,42,0.0,86697.83333333333,3349.3333333333335,0
210000,1,2,2,34,-0.3333333333333333,23788.166666666668,9689.666666666666,0
130000,2,2,2,42,0.0,45263.0,1493.6666666666667,0
80000,2,2,2,41,1.5,68981.0,2333.3333333333335,0
360000,2,2,1,49,-1.6666666666666667,2500.0,130.0,0
500000,1,1,1,42,0.3333333333333333,109236.5,48879.166666666664,0
60000,2,2,1,53,-1.0,415.0,415.0,1
160000,2,2,2,26,-0.3333333333333333,3081.1666666666665,525.5,0
50000,2,2,2,22,0.3333333333333333,28330.666666666668,1063.0,1
50000,1,3,1,33,0.3333333333333333,18724.833333333332,1207.0,0
360000,1,1,2,36,-0.16666666666666666,133546.16666666666,11832.833333333334,0
30000,2,2,2,38,0.0,152.83333333333334,123.16666666666667,0
20000,2,2,2,27,0.3333333333333333,1752.0,740.6666666666666,0
360000,2,1,1,32,-0.16666666666666666,17607.833333333332,1931.3333333333333,1
50000,2,1,2,28,0.0,5774.166666666667,1583.3333333333333,0
460000,2,1,1,43,-2.0,13544.0,19851.5,0
20000,1,2,2,24,0.8333333333333334,19765.166666666668,919.1666666666666,0
330000,1,2,1,39,-0.16666666666666666,87208.83333333333,25528.5,0
200000,2,3,1,29,-0.8333333333333334,6060.5,6060.5,0
50000,2,2,1,38,1.3333333333333333,39944.166666666664,653.3333333333334,1
50000,2,2,1,24,0.0,3810.1666666666665,2467.1666666666665,0
50000,1,2,2,24,-0.6666666666666666,356.6666666666667,1500.0,0
270000,2,2,1,42,-0.5,7592.833333333333,8760.666666666666,0
200000,2,2,1,33,-0.6666666666666666,7147.833333333333,3648.5,0
300000,2,2,2,28,0.0,108651.83333333333,15286.166666666666,0
50000,2,1,2,26,-1.1666666666666667,115.83333333333333,796.1666666666666,0
250000,2,3,1,55,0.0,195728.33333333334,6452.0,1
400000,1,1,2,33,-0.8333333333333334,83001.16666666667,33367.833333333336,0
360000,2,1,2,27,0.0,81997.5,17535.333333333332,0
120000,2,2,1,29,0.0,122390.83333333333,5162.833333333333,1
50000,2,2,1,49,0.3333333333333333,21158.5,1009.6666666666666,1
340000,2,2,1,40,-2.0,0.0,0.0,0
180000,1,2,2,29,0.0,80587.16666666667,3886.0,0
50000,2,1,2,23,0.0,30654.333333333332,12406.833333333334,0
150000,1,2,2,37,-0.16666666666666666,105385.83333333333,3742.6666666666665,0
100000,2,2,1,41,1.6666666666666667,95853.83333333333,3016.6666666666665,1
200000,2,2,2,28,-0.6666666666666666,811.0,811.0,0
160000,1,2,2,43,-1.3333333333333333,1410.0,0.0,0
50000,1,3,1,55,0.0,33451.5,3616.6666666666665,0
150000,2,2,1,40,0.0,43057.333333333336,1866.6666666666667,0
50000,2,3,1,52,-2.0,0.0,0.0,0
220000,2,2,2,36,0.0,111394.5,4479.166666666667,0
30000,2,2,1,23,2.0,14115.166666666666,978.6666666666666,1
30000,2,2,1,26,0.6666666666666666,19941.5,1000.1666666666666,1
50000,2,3,2,57,0.0,18403.166666666668,851.1666666666666,0
160000,2,2,2,35,0.3333333333333333,28843.666666666668,1631.8333333333333,0
180000,1,1,2,31,-2.0,14974.166666666666,14974.166666666666,0
190000,1,1,1,31,0.0,101662.16666666667,9910.833333333334,0
480000,2,1,1,39,-0.16666666666666666,141022.83333333334,75067.33333333333,0
270000,2,1,2,32,-0.16666666666666666,25897.0,5231.0,0
200000,1,2,2,37,-2.0,198.83333333333334,262.8333333333333,0
80000,1,1,2,38,-0.8333333333333334,1615.8333333333333,1550.8333333333333,1
410000,1,2,1,36,-1.6666666666666667,9705.5,29813.0,0
50000,2,1,2,25,0.0,1962.1666666666667,611.6666666666666,1
50000,2,3,2,42,0.0,4024.1666666666665,492.8333333333333,0
210000,1,1,1,39,-1.6666666666666667,846.0,682.6666666666666,1
20000,1,1,2,28,0.0,18199.166666666668,1008.1666666666666,0
150000,2,1,2,28,0.0,108635.66666666667,4434.166666666667,0
130000,2,1,2,25,-0.16666666666666666,3172.6666666666665,3569.3333333333335,1
200000,2,1,2,26,0.0,99488.66666666667,3392.8333333333335,0
110000,2,2,2,23,0.0,85726.0,3753.8333333333335,0
180000,2,1,1,30,-1.6666666666666667,457.1666666666667,0.0,1
300000,2,1,1,40,-0.6666666666666666,37299.666666666664,25393.5,0
360000,1,1,2,32,-0.6666666666666666,241.0,133.66666666666666,0
380000,2,2,1,30,-2.0,1134.6666666666667,610.1666666666666,0
360000,2,1,2,29,-1.5,582.8333333333334,517.3333333333334,1
80000,1,1,2,28,-2.0,5848.5,5131.5,1
350000,2,1,3,48,-1.0,73981.16666666667,46245.333333333336,0
20000,2,5,1,28,0.3333333333333333,20008.833333333332,1573.5,0
320000,2,1,2,35,0.0,158461.83333333334,6833.333333333333,0
90000,1,3,1,62,-0.3333333333333333,32289.166666666668,6000.0,0
40000,2,1,2,27,-0.5,28711.5,11985.333333333334,1
50000,2,2,1,40,-0.16666666666666666,35053.333333333336,1980.0,0
210000,2,1,2,24,-0.5,43849.333333333336,39813.5,0
30000,2,2,2,22,1.5,28373.5,1535.8333333333333,0
310000,2,1,2,27,-0.8333333333333334,2180.1666666666665,2213.5,1
280000,2,2,2,35,-2.0,1719.8333333333333,4299.666666666667,0
280000,2,1,1,41,0.0,73468.16666666667,2784.5,0
260000,2,1,2,33,0.0,1046.0,1049.5,0
90000,1,2,1,41,-0.3333333333333333,66886.66666666667,15913.166666666666,0
280000,1,1,1,49,-2.0,2957.3333333333335,1038.5,0
360000,2,3,2,34,-0.5,833.3333333333334,0.0,0
30000,2,3,2,27,2.0,14105.166666666666,633.3333333333334,1
380000,1,2,1,48,0.0,252163.5,8650.0,0
80000,2,2,2,22,1.1666666666666667,41459.333333333336,1929.1666666666667,0
50000,2,1,2,25,2.0,48833.166666666664,1950.0,1
280000,2,1,1,37,-1.0,3044.3333333333335,3028.8333333333335,0
120000,2,2,3,37,2.0,27978.0,1109.3333333333333,1
180000,1,1,1,49,0.0,69445.0,4166.666666666667,0
380000,1,3,2,33,-1.0,38086.5,48370.166666666664,0
110000,2,1,2,27,0.3333333333333333,29181.0,2450.0,0
50000,2,2,3,37,-0.8333333333333334,4550.666666666667,5457.833333333333,0
200000,2,1,2,48,-0.5,1666.6666666666667,833.3333333333334,0
200000,1,1,1,44,-1.0,13769.666666666666,10376.0,0
150000,2,1,1,35,-0.16666666666666666,29643.166666666668,10647.833333333334,0
60000,1,2,1,40,0.0,41189.0,1648.6666666666667,1
200000,2,2,2,30,0.0,140056.16666666666,5457.833333333333,0
90000,2,2,1,35,0.6666666666666666,54342.666666666664,2216.6666666666665,1
150000,2,1,2,32,-1.0,1996.8333333333333,1969.3333333333333,0
20000,1,3,2,23,2.0,10200.5,583.3333333333334,1
150000,2,3,1,34,0.0,94947.33333333333,3784.1666666666665,0
180000,1,1,2,34,-0.8333333333333334,8113.166666666667,3177.8333333333335,0
470000,1,2,2,34,-1.3333333333333333,55631.0,26157.0,0
30000,2,3,2,59,2.0,23639.5,1160.5,1
20000,2,1,2,22,-0.16666666666666666,5114.0,1178.6666666666667,0
400000,2,1,1,36,-1.0,9429.833333333334,8250.0,0
210000,2,1,2,27,0.0,9333.333333333334,1367.5,0
120000,1,3,1,38,2.0,80706.66666666667,3100.0,1
160000,2,4,1,42,-1.1666666666666667,764.5,1277.1666666666667,0
200000,2,1,2,26,-0.8333333333333334,2444.1666666666665,1714.0,0
160000,2,1,2,30,-0.6666666666666666,2183.3333333333335,1058.5,0
160000,2,2,2,37,2.0,151210.0,4918.5,1
250000,1,3,1,51,-1.0,2263.1666666666665,2242.3333333333335,0
140000,1,3,1,56,0.0,8745.833333333334,1216.5,0
330000,2,2,2,30,-2.0,0.0,0.0,1
220000,2,1,2,24,0.3333333333333333,161119.83333333334,6333.333333333333,1
30000,2,3,1,29,1.8333333333333333,14329.666666666666,815.1666666666666,0
260000,1,1,2,35,0.8333333333333334,153008.83333333334,5855.333333333333,1
380000,2,2,1,30,0.0,304105.0,11125.666666666666,0
10000,2,2,2,33,-0.16666666666666666,8805.0,1052.8333333333333,1
190000,2,1,2,44,0.0,130927.16666666667,4666.666666666667,0
30000,2,2,1,38,0.0,11944.166666666666,842.0,0
300000,2,1,1,39,-0.16666666666666666,4548.5,2580.3333333333335,0
20000,1,2,1,27,0.3333333333333333,18185.333333333332,1322.3333333333333,0
20000,1,2,1,35,-0.16666666666666666,9748.833333333334,1611.3333333333333,0
80000,2,3,2,22,-1.0,15510.166666666666,3012.3333333333335,0
240000,1,2,1,33,0.0,213969.83333333334,7150.0,0
90000,2,3,2,26,0.0,16790.833333333332,1025.1666666666667,0
100000,2,2,1,43,0.0,68860.83333333333,5000.0,0
320000,1,1,3,32,-1.0,2771.6666666666665,3106.3333333333335,0
360000,1,2,1,45,-0.6666666666666666,416.6666666666667,0.0,0
180000,1,2,1,38,0.8333333333333334,3712.5,470.6666666666667,1
300000,1,2,1,40,-2.0,5414.333333333333,2768.3333333333335,0
20000,2,1,2,22,-1.8333333333333333,248.66666666666666,1532.5,0
270000,2,2,2,26,0.0,16935.666666666668,1292.0,0
20000,2,3,2,49,0.0,19452.5,1021.1666666666666,0
360000,2,2,1,35,0.0,26815.166666666668,1493.1666666666667,0
120000,1,2,1,38,0.0,33811.0,1141.3333333333333,0
130000,2,3,2,27,0.0,114064.0,5433.333333333333,0
60000,2,3,2,45,0.0,41293.833333333336,1362.0,0
60000,1,2,1,36,0.0,48880.5,1934.1666666666667,0
120000,2,3,2,31,-1.0,619.8333333333334,504.8333333333333,0
130000,1,3,2,33,0.0,98884.33333333333,4833.333333333333,0
360000,2,1,1,31,-1.1666666666666667,296.5,219.83333333333334,0
10000,1,3,2,24,-0.5,3973.5,2592.8333333333335,0
120000,2,1,2,24,-1.6666666666666667,100.0,0.0,0
60000,1,2,2,26,1.3333333333333333,70567.16666666667,1846.0,1
240000,2,1,1,40,0.6666666666666666,1250.0,0.0,1
160000,2,2,1,40,0.6666666666666666,142008.33333333334,5446.166666666667,0
200000,2,2,1,44,-2.0,313.6666666666667,6882.166666666667,0
300000,1,1,2,29,-1.5,616.6666666666666,616.6666666666666,0
100000,2,2,2,26,-1.0,388.3333333333333,325.0,0
280000,2,1,1,30,0.0,176104.83333333334,7791.5,0
190000,2,2,2,26,-1.0,10425.666666666666,21661.333333333332,0
50000,1,2,1,48,1.5,18500.166666666668,799.6666666666666,0
210000,2,3,1,33,0.3333333333333333,34574.0,1622.3333333333333,0
120000,2,1,2,26,0.0,89355.33333333333,3433.3333333333335,0
140000,2,1,2,33,-2.0,844.8333333333334,765.8333333333334,0
50000,2,1,2,23,-2.0,134.5,0.0,0
150000,2,1,2,31,-1.5,5352.666666666667,11923.5,0
50000,1,1,2,23,1.8333333333333333,16029.166666666666,1953.5,0
120000,1,1,1,50,-0.8333333333333334,1383.1666666666667,3056.5,1
240000,2,1,2,29,-0.16666666666666666,21663.166666666668,10003.833333333334,0
20000,1,1,2,26,-0.8333333333333334,5825.0,8876.666666666666,0
80000,2,2,2,24,0.0,67529.66666666667,2838.1666666666665,0
140000,2,2,1,28,0.0,59662.666666666664,2099.8333333333335,0
50000,2,2,2,25,0.0,14848.333333333334,1039.1666666666667,0
150000,2,2,3,26,-2.0,15835.333333333334,15402.666666666666,0
90000,2,3,1,53,0.0,59280.666666666664,2057.6666666666665,1
640000,1,1,2,36,0.0,74225.5,4000.0,0
360000,1,1,2,31,-1.0,15711.333333333334,20358.0,0
130000,2,2,1,33,-1.0,1331.0,1480.3333333333333,0
210000,2,1,1,34,0.0,153254.83333333334,5544.5,0
190000,1,1,2,36,2.0,111820.83333333333,4533.333333333333,1
150000,2,1,1,44,-0.6666666666666666,1145.3333333333333,802.3333333333334,0
10000,1,3,2,25,-1.0,935.1666666666666,1471.6666666666667,0
30000,2,1,1,24,-1.0,3486.3333333333335,1939.6666666666667,1
200000,1,1,1,67,-1.5,0.0,0.0,1
140000,2,1,2,25,0.8333333333333334,39632.333333333336,20333.333333333332,1
170000,2,2,2,30,0.3333333333333333,126150.16666666667,6346.333333333333,0
20000,2,2,2,24,1.0,4342.333333333333,1549.8333333333333,1
80000,2,2,1,45,-1.3333333333333333,13691.666666666666,0.0,0
110000,1,2,1,49,0.0,54741.333333333336,1914.6666666666667,0
150000,2,1,2,28,-0.3333333333333333,64025.5,3998.3333333333335,0
50000,2,2,2,43,-0.16666666666666666,22621.333333333332,997.3333333333334,0
50000,2,3,1,70,0.6666666666666666,41278.333333333336,1267.5,0
50000,1,3,1,50,0.3333333333333333,34555.5,1216.6666666666667,0
10000,2,2,2,22,0.0,5251.0,1405.3333333333333,1
280000,2,1,2,38,-0.5,17442.5,10500.0,1
50000,1,2,2,42,1.0,35861.166666666664,859.5,0
10000,2,1,2,22,0.0,9910.666666666666,639.3333333333334,0
140000,2,2,1,28,0.0,110259.83333333333,4825.666666666667,0
